,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_015935.1,NC_015935.1,1074210.0,Mouse astrovirus M-52/USA/2008,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10090],['Mus musculus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Mus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_016155.1,NC_016155.1,683172.0,Astrovirus MLB2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_019026.1,NC_019026.1,683174.0,Astrovirus VA3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_019494.1,NC_019494.1,1254425.0,Porcine astrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_023629.1,NC_023629.1,1027248.0,Bovine astrovirus B76/HK,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_023630.1,NC_023630.1,1027247.0,Bovine astrovirus B76-2/HK,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_023631.1,NC_023631.1,1027245.0,Bovine astrovirus B18/HK,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_023636.1,NC_023636.1,1093928.0,Porcine astrovirus 5,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_023675.1,NC_023675.1,1105379.0,Porcine astrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_024297.1,NC_024297.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_024472.1,NC_024472.1,1518575.0,Human astrovirus BF34,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_024498.1,NC_024498.1,1522059.0,Bovine astrovirus CH13,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_024701.1,NC_024701.1,1538452.0,Feline astrovirus D1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9685],['Felis catus'],Metazoa,Chordata,Mammalia,Carnivora,Felidae,Felis,Biota,Biota,Chordata,Carnivora,Carnivora
NC_025379.2,NC_025379.2,1239567.0,Mamastrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_026814.1,NC_026814.1,1157338.0,Canine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9615],['Canis lupus familiaris'],Metazoa,Chordata,Mammalia,Carnivora,Canidae,Canis,Biota,Biota,Chordata,Carnivora,Carnivora
NC_027426.1,NC_027426.1,1671382.0,Astrovirus Er/SZAL6/HUN/2011,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[188338],['Coracias garrulus'],Metazoa,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,Biota,Biota,Chordata,Aves,Aves
NC_027711.1,NC_027711.1,1662272.0,Dromedary astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9838],['Camelus dromedarius'],Metazoa,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_030922.1,NC_030922.1,1239565.0,Mamastrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_033792.1,NC_033792.1,1961665.0,Qinghai Himalayan marmot astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[93163],['Marmota himalayana'],Metazoa,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Biota,Biota,Chordata,Rodentia,Rodentia
NC_033821.1,NC_033821.1,1961666.0,Qinghai Himalayan marmot astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[93163],['Marmota himalayana'],Metazoa,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034567.1,NC_034567.1,1349999.0,Goose astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,"[8847, 8842]","['Anser sp.', 'Anser']",Metazoa,Chordata,Aves,Anseriformes,Anatidae,Anser,Biota,Biota,Chordata,Aves,Aves
NC_034974.1,NC_034974.1,1239566.0,Mamastrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_035471.1,NC_035471.1,1906172.0,Bastrovirus/VietNam/Bat/16715_78,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9397],['Chiroptera'],Metazoa,Chordata,Mammalia,Chiroptera,Unclassified,Unclassified,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_036583.1,NC_036583.1,1914442.0,Rodent astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_037655.1,NC_037655.1,2220003.0,Sichuan takin astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[155054],['Budorcas taxicolor tibetana'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Budorcas,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
GQ914773.1,GQ914773.1,886262.0,Porcine astrovirus 2 Shanghai/2008,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW385414.1,MW385414.1,2976362.0,Crow astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[30420],['Corvus'],Metazoa,Chordata,Aves,Passeriformes,Corvidae,Corvus,Biota,Biota,Chordata,Aves,Aves
MW385413.1,MW385413.1,2976362.0,Crow astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[30420],['Corvus'],Metazoa,Chordata,Aves,Passeriformes,Corvidae,Corvus,Biota,Biota,Chordata,Aves,Aves
OM966723.1,OM966723.1,1105378.0,Porcine astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9825],['Sus scrofa domesticus'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OM966722.1,OM966722.1,1105378.0,Porcine astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9825],['Sus scrofa domesticus'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OM890931.1,OM890931.1,2870633.0,Caprine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9925],['Capra hircus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ779126.1,MZ779126.1,2925883.0,Vole astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[447134],['Myodes'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,Biota,Biota,Chordata,Rodentia,Rodentia
OM480545.1,OM480545.1,2919012.0,Coypu astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10156],['Myocastor'],Metazoa,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,Biota,Biota,Chordata,Rodentia,Rodentia
OM480543.2,OM480543.2,2919011.0,Coypu astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10156],['Myocastor'],Metazoa,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,Biota,Biota,Chordata,Rodentia,Rodentia
OM480544.1,OM480544.1,2919012.0,Coypu astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10156],['Myocastor'],Metazoa,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,Biota,Biota,Chordata,Rodentia,Rodentia
OM480542.1,OM480542.1,2919011.0,Coypu astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10156],['Myocastor'],Metazoa,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,Biota,Biota,Chordata,Rodentia,Rodentia
MW373720.1,MW373720.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW373719.1,MW373719.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW373717.1,MW373717.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW373716.1,MW373716.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW373713.1,MW373713.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW373712.1,MW373712.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ819173.1,MZ819173.1,1105379.0,Porcine astrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ367372.1,MZ367372.1,336959.0,Chicken astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MT906855.1,MT906855.1,35300.0,Human astrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT758371.1,MT758371.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN241818.1,MN241818.1,1239567.0,Mamastrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9821],['Suidae'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Unclassified,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW149253.1,MW149253.1,1912147.0,Mamastrovirus sp.,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MW853971.1,MW853971.1,2840000.0,Mamastrovirus HMU-1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Carnivora,Carnivora
MT267483.1,MT267483.1,12456.0,Human astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KY933398.1,KY933398.1,1239568.0,Mamastrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MT491730.1,MT491730.1,336959.0,Chicken astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MT549859.1,MT549859.1,1914442.0,Rodent astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MT549858.1,MT549858.1,1914442.0,Rodent astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MT549857.1,MT549857.1,2766747.0,Bastrovirus Rat/78,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MT549856.1,MT549856.1,2766746.0,Bastrovirus Rat/77,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MT549855.1,MT549855.1,1914442.0,Rodent astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MG693175.1,MG693175.1,2169486.0,Bat bastrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[77214],['Eidolon helvum'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Biota,Biota,Chordata,Chiroptera,Chiroptera
MN503238.1,MN503238.1,2171380.0,Murine astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10090],['Mus musculus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Mus,Biota,Biota,Chordata,Rodentia,Rodentia
MN503236.1,MN503236.1,2171380.0,Murine astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10090],['Mus musculus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Mus,Biota,Biota,Chordata,Rodentia,Rodentia
MH332781.3,MH332781.3,1239565.0,Mamastrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MK987102.1,MK987102.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK987101.1,MK987101.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK987099.1,MK987099.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KT886453.1,KT886453.1,336959.0,Chicken astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MH933753.1,MH933753.1,1868658.0,Human astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MG599912.1,MG599912.1,2116144.0,Zhejiang gunthers frog astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[110109],['Sylvirana guentheri'],Metazoa,Chordata,Amphibia,Anura,Ranidae,Sylvirana,Biota,Biota,Chordata,Amphibia,Amphibia
MG599895.1,MG599895.1,2116136.0,Wenling rattails astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[390691],['Coelorinchus multispinulosus'],Metazoa,Chordata,Actinopteri,Gadiformes,Macrouridae,Coelorinchus,Biota,Biota,Chordata,Fish,Fish
MG599888.1,MG599888.1,2116147.0,Wenzhou pacific spadenose shark astrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[1053780],['Scoliodon macrorhynchos'],Metazoa,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Scoliodon,Biota,Biota,Chordata,Fish,Fish
MG599886.1,MG599886.1,2116125.0,Dongbei arctic lamprey astrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[980415],['Lethenteron camtschaticum'],Metazoa,Chordata,Hyperoartia,Petromyzontiformes,Petromyzontidae,Lethenteron,Biota,Biota,Chordata,Fish,Fish
MG599922.1,MG599922.1,2116121.0,Wenling bighead beaked sandfish astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[189504],['Gonorynchus abbreviatus'],Metazoa,Chordata,Actinopteri,Gonorynchiformes,Gonorynchidae,Gonorynchus,Biota,Biota,Chordata,Fish,Fish
MG599916.1,MG599916.1,2116142.0,Zhejiang chinese fire belly newt astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[137245],['Cynops orientalis'],Metazoa,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Biota,Biota,Chordata,Amphibia,Amphibia
